item,period,quantity
series_25_00001,2023-05-22,10.0
series_25_00001,2023-05-29,8.0
series_25_00001,2023-06-05,9.0
series_25_00001,2023-06-12,11.0
series_25_00001,2023-06-19,11.0
series_25_00001,2023-06-26,9.0
series_25_00001,2023-07-03,13.0
series_25_00001,2023-07-10,12.0
series_25_00001,2023-07-17,11.0
series_25_00001,2023-07-24,14.0
series_25_00001,2023-07-31,9.0
series_25_00001,2023-08-07,13.0
series_25_00001,2023-08-14,11.0
series_25_00001,2023-08-21,10.0
series_25_00001,2023-08-28,9.0
series_25_00001,2023-09-04,14.0
series_25_00001,2023-09-11,10.0
series_25_00001,2023-09-18,8.0
series_25_00001,2023-09-25,10.0
series_25_00001,2023-10-02,9.0
series_25_00001,2023-10-09,8.0
series_25_00001,2023-10-16,9.0
series_25_00001,2023-10-23,8.0
series_25_00001,2023-10-30,9.0
series_25_00001,2023-11-06,8.0
series_25_00001,2023-11-13,13.0
series_25_00001,2023-11-20,7.0
series_25_00001,2023-11-27,8.0
series_25_00001,2023-12-04,7.0
series_25_00001,2023-12-11,15.0
series_25_00001,2023-12-18,7.0
series_25_00001,2023-12-25,8.0
series_25_00004,2021-01-04,0.0
series_25_00004,2021-01-11,2.0
series_25_00004,2021-01-18,4.0
series_25_00004,2021-01-25,2.0
series_25_00004,2021-02-01,0.0
series_25_00004,2021-02-08,1.0
series_25_00004,2021-02-15,2.0
series_25_00004,2021-02-22,7.0
series_25_00004,2021-03-01,4.0
series_25_00004,2021-03-08,4.0
series_25_00004,2021-03-15,0.0
series_25_00004,2021-03-22,4.0
series_25_00004,2021-03-29,3.0
series_25_00004,2021-04-05,5.0
series_25_00004,2021-04-12,5.0
series_25_00004,2021-04-19,0.0
series_25_00004,2021-04-26,4.0
series_25_00004,2021-05-03,4.0
series_25_00004,2021-05-10,2.0
series_25_00004,2021-05-17,2.0
series_25_00004,2021-05-24,2.0
series_25_00004,2021-05-31,2.0
series_25_00004,2021-06-07,2.0
series_25_00004,2021-06-14,2.0
series_25_00004,2021-06-21,3.0
series_25_00004,2021-06-28,0.0
series_25_00004,2021-07-05,0.0
series_25_00004,2021-07-12,4.0
series_25_00004,2021-07-19,0.0
series_25_00004,2021-07-26,1.0
series_25_00004,2021-08-02,0.0
series_25_00004,2021-08-09,2.0
series_25_00004,2021-08-16,1.0
series_25_00004,2021-08-23,2.0
series_25_00004,2021-08-30,5.0
series_25_00004,2021-09-06,4.0
series_25_00004,2021-09-13,4.0
series_25_00004,2021-09-20,6.0
series_25_00004,2021-09-27,5.0
series_25_00004,2021-10-04,6.0
series_25_00004,2021-10-11,6.0
series_25_00004,2021-10-18,0.0
series_25_00004,2021-10-25,8.0
series_25_00004,2021-11-01,7.0
series_25_00004,2021-11-08,5.0
series_25_00004,2021-11-15,4.0
series_25_00004,2021-11-22,5.0
series_25_00004,2021-11-29,4.0
series_25_00004,2021-12-06,4.0
series_25_00004,2021-12-13,3.0
series_25_00004,2021-12-20,7.0
series_25_00004,2021-12-27,3.0
series_25_00004,2022-01-03,3.0
series_25_00004,2022-01-10,6.0
series_25_00004,2022-01-17,6.0
series_25_00004,2022-01-24,4.0
series_25_00004,2022-01-31,5.0
series_25_00004,2022-02-07,5.0
series_25_00004,2022-02-14,4.0
series_25_00004,2022-02-21,0.0
series_25_00004,2022-02-28,5.0
series_25_00004,2022-03-07,4.0
series_25_00004,2022-03-14,7.0
series_25_00004,2022-03-21,5.0
series_25_00004,2022-03-28,11.0
series_25_00004,2022-04-04,8.0
series_25_00004,2022-04-11,8.0
series_25_00004,2022-04-18,7.0
series_25_00004,2022-04-25,7.0
series_25_00004,2022-05-02,6.0
series_25_00004,2022-05-09,0.0
series_25_00004,2022-05-16,5.0
series_25_00004,2022-05-23,6.0
series_25_00004,2022-05-30,8.0
series_25_00004,2022-06-06,5.0
series_25_00004,2022-06-13,4.0
series_25_00004,2022-06-20,0.0
series_25_00004,2022-06-27,5.0
series_25_00004,2022-07-04,6.0
series_25_00004,2022-07-11,3.0
series_25_00004,2022-07-18,5.0
series_25_00004,2022-07-25,5.0
series_25_00004,2022-08-01,5.0
series_25_00004,2022-08-08,6.0
series_25_00004,2022-08-15,4.0
series_25_00004,2022-08-22,5.0
series_25_00004,2022-08-29,6.0
series_25_00004,2022-09-05,5.0
series_25_00004,2022-09-12,5.0
series_25_00004,2022-09-19,9.0
series_25_00004,2022-09-26,9.0
series_25_00004,2022-10-03,8.0
series_25_00004,2022-10-10,12.0
series_25_00004,2022-10-17,9.0
series_25_00004,2022-10-24,9.0
series_25_00004,2022-10-31,9.0
series_25_00004,2022-11-07,8.0
series_25_00004,2022-11-14,10.0
series_25_00004,2022-11-21,6.0
series_25_00004,2022-11-28,6.0
series_25_00004,2022-12-05,7.0
series_25_00004,2022-12-12,9.0
series_25_00004,2022-12-19,0.0
series_25_00004,2022-12-26,7.0
series_25_00004,2023-01-02,6.0
series_25_00004,2023-01-09,6.0
series_25_00004,2023-01-16,6.0
series_25_00004,2023-01-23,9.0
series_25_00004,2023-01-30,9.0
series_25_00004,2023-02-06,7.0
series_25_00004,2023-02-13,7.0
series_25_00004,2023-02-20,7.0
series_25_00004,2023-02-27,10.0
series_25_00004,2023-03-06,12.0
series_25_00004,2023-03-13,7.0
series_25_00004,2023-03-20,8.0
series_25_00004,2023-03-27,8.0
series_25_00004,2023-04-03,10.0
series_25_00004,2023-04-10,10.0
series_25_00004,2023-04-17,12.0
series_25_00004,2023-04-24,0.0
series_25_00004,2023-05-01,11.0
series_25_00004,2023-05-08,8.0
series_25_00004,2023-05-15,8.0
series_25_00004,2023-05-22,7.0
series_25_00004,2023-05-29,7.0
series_25_00004,2023-06-05,8.0
series_25_00004,2023-06-12,0.0
series_25_00004,2023-06-19,7.0
series_25_00004,2023-06-26,6.0
series_25_00004,2023-07-03,0.0
series_25_00004,2023-07-10,9.0
series_25_00004,2023-07-17,11.0
series_25_00004,2023-07-24,7.0
series_25_00004,2023-07-31,8.0
series_25_00004,2023-08-07,8.0
series_25_00004,2023-08-14,9.0
series_25_00004,2023-08-21,8.0
series_25_00004,2023-08-28,9.0
series_25_00004,2023-09-04,0.0
series_25_00004,2023-09-11,9.0
series_25_00004,2023-09-18,0.0
series_25_00004,2023-09-25,9.0
series_25_00004,2023-10-02,12.0
series_25_00004,2023-10-09,11.0
series_25_00004,2023-10-16,13.0
series_25_00004,2023-10-23,13.0
series_25_00004,2023-10-30,0.0
series_25_00004,2023-11-06,13.0
series_25_00004,2023-11-13,11.0
series_25_00004,2023-11-20,12.0
series_25_00004,2023-11-27,10.0
series_25_00004,2023-12-04,10.0
series_25_00004,2023-12-11,9.0
series_25_00004,2023-12-18,10.0
series_25_00004,2023-12-25,9.0
series_25_00006,2021-01-04,0.51
series_25_00006,2021-01-11,0.0
series_25_00006,2021-01-18,0.35
series_25_00006,2021-01-25,0.12
series_25_00006,2021-02-01,2.55
series_25_00006,2021-02-08,0.56
series_25_00006,2021-02-15,0.0
series_25_00006,2021-02-22,2.81
series_25_00006,2021-03-01,0.0
series_25_00006,2021-03-08,2.48
series_25_00006,2021-03-15,0.11
series_25_00006,2021-03-22,3.99
series_25_00006,2021-03-29,4.98
series_25_00006,2021-04-05,0.53
series_25_00006,2021-04-12,0.11
series_25_00006,2021-04-19,2.64
series_25_00006,2021-04-26,1.23
series_25_00006,2021-05-03,0.0
series_25_00006,2021-05-10,0.57
series_25_00006,2021-05-17,6.23
series_25_00006,2021-05-24,2.02
series_25_00006,2021-05-31,0.18
series_25_00006,2021-06-07,0.17
series_25_00006,2021-06-14,0.62
series_25_00006,2021-06-21,0.43
series_25_00006,2021-06-28,0.0
series_25_00006,2021-07-05,0.0
series_25_00006,2021-07-12,0.32
series_25_00006,2021-07-19,0.0
series_25_00006,2021-07-26,0.0
series_25_00006,2021-08-02,0.0
series_25_00006,2021-08-09,0.71
series_25_00006,2021-08-16,2.58
series_25_00006,2021-08-23,0.79
series_25_00006,2021-08-30,1.46
series_25_00006,2021-09-06,8.5
series_25_00006,2021-09-13,1.02
series_25_00006,2021-09-20,7.0
series_25_00006,2021-09-27,0.88
series_25_00006,2021-10-04,0.32
series_25_00006,2021-10-11,0.71
series_25_00006,2021-10-18,5.73
series_25_00006,2021-10-25,4.07
series_25_00006,2021-11-01,1.42
series_25_00006,2021-11-08,2.74
series_25_00006,2021-11-15,3.62
series_25_00006,2021-11-22,23.45
series_25_00006,2021-11-29,9.86
series_25_00006,2021-12-06,13.09
series_25_00006,2021-12-13,12.93
series_25_00006,2021-12-20,9.74
series_25_00006,2021-12-27,3.07
series_25_00006,2022-01-03,2.32
series_25_00006,2022-01-10,2.87
series_25_00006,2022-01-17,2.7
series_25_00006,2022-01-24,2.28
series_25_00006,2022-01-31,1.45
series_25_00006,2022-02-07,3.03
series_25_00006,2022-02-14,3.44
series_25_00006,2022-02-21,1.03
series_25_00006,2022-02-28,2.0
series_25_00006,2022-03-07,1.58
series_25_00006,2022-03-14,3.01
series_25_00006,2022-03-21,5.33
series_25_00006,2022-03-28,3.66
series_25_00006,2022-04-04,4.97
series_25_00006,2022-04-11,0.93
series_25_00006,2022-04-18,3.04
series_25_00006,2022-04-25,3.19
series_25_00006,2022-05-02,1.23
series_25_00006,2022-05-09,2.86
series_25_00006,2022-05-16,2.42
series_25_00006,2022-05-23,1.7
series_25_00006,2022-05-30,2.48
series_25_00006,2022-06-06,1.43
series_25_00006,2022-06-13,0.0
series_25_00006,2022-06-20,3.75
series_25_00006,2022-06-27,0.0
series_25_00006,2022-07-04,1.65
series_25_00006,2022-07-11,1.18
series_25_00006,2022-07-18,1.89
series_25_00006,2022-07-25,1.18
series_25_00006,2022-08-01,2.35
series_25_00006,2022-08-08,1.64
series_25_00006,2022-08-15,5.1
series_25_00006,2022-08-22,2.26
series_25_00006,2022-08-29,1.36
series_25_00006,2022-09-05,6.91
series_25_00006,2022-09-12,3.08
series_25_00006,2022-09-19,3.06
series_25_00006,2022-09-26,3.71
series_25_00006,2022-10-03,4.57
series_25_00006,2022-10-10,3.15
series_25_00006,2022-10-17,3.12
series_25_00006,2022-10-24,2.0
series_25_00006,2022-10-31,2.86
series_25_00006,2022-11-07,6.8
series_25_00006,2022-11-14,5.0
series_25_00006,2022-11-21,26.91
series_25_00006,2022-11-28,10.75
series_25_00006,2022-12-05,17.48
series_25_00006,2022-12-12,14.58
series_25_00006,2022-12-19,11.45
series_25_00006,2022-12-26,4.59
series_25_00006,2023-01-02,2.92
series_25_00006,2023-01-09,2.05
series_25_00006,2023-01-16,3.14
series_25_00006,2023-01-23,5.13
series_25_00006,2023-01-30,1.87
series_25_00006,2023-02-06,2.71
series_25_00006,2023-02-13,3.04
series_25_00006,2023-02-20,3.48
series_25_00006,2023-02-27,2.48
series_25_00006,2023-03-06,6.24
series_25_00006,2023-03-13,2.56
series_25_00006,2023-03-20,5.62
series_25_00006,2023-03-27,4.22
series_25_00006,2023-04-03,3.62
series_25_00006,2023-04-10,3.09
series_25_00006,2023-04-17,3.72
series_25_00006,2023-04-24,10.65
series_25_00006,2023-05-01,3.29
series_25_00006,2023-05-08,4.81
series_25_00006,2023-05-15,7.02
series_25_00006,2023-05-22,3.74
series_25_00006,2023-05-29,5.17
series_25_00006,2023-06-05,3.96
series_25_00006,2023-06-12,11.5
series_25_00006,2023-06-19,8.34
series_25_00006,2023-06-26,3.02
series_25_00006,2023-07-03,8.07
series_25_00006,2023-07-10,3.98
series_25_00006,2023-07-17,4.54
series_25_00006,2023-07-24,3.73
series_25_00006,2023-07-31,2.71
series_25_00006,2023-08-07,3.71
series_25_00006,2023-08-14,5.28
series_25_00006,2023-08-21,6.56
series_25_00006,2023-08-28,6.42
series_25_00006,2023-09-04,6.16
series_25_00006,2023-09-11,6.58
series_25_00006,2023-09-18,3.93
series_25_00006,2023-09-25,7.52
series_25_00006,2023-10-02,4.34
series_25_00006,2023-10-09,5.01
series_25_00006,2023-10-16,5.54
series_25_00006,2023-10-23,5.34
series_25_00006,2023-10-30,7.19
series_25_00006,2023-11-06,4.35
series_25_00006,2023-11-13,11.31
series_25_00006,2023-11-20,24.27
series_25_00006,2023-11-27,14.68
series_25_00006,2023-12-04,16.5
series_25_00006,2023-12-11,18.33
series_25_00006,2023-12-18,11.42
series_25_00006,2023-12-25,5.77
series_25_00008,2021-01-04,0.0
series_25_00008,2021-01-11,0.0
series_25_00008,2021-01-18,0.0
series_25_00008,2021-01-25,1.0
series_25_00008,2021-02-01,1.0
series_25_00008,2021-02-08,0.0
series_25_00008,2021-02-15,0.0
series_25_00008,2021-02-22,0.0
series_25_00008,2021-03-01,0.0
series_25_00008,2021-03-08,0.0
series_25_00008,2021-03-15,0.0
series_25_00008,2021-03-22,2.0
series_25_00008,2021-03-29,4.0
series_25_00008,2021-04-05,4.0
series_25_00008,2021-04-12,8.0
series_25_00008,2021-04-19,11.0
series_25_00008,2021-04-26,10.0
series_25_00008,2021-05-03,10.0
series_25_00008,2021-05-10,10.0
series_25_00008,2021-05-17,8.0
series_25_00008,2021-05-24,8.0
series_25_00008,2021-05-31,13.0
series_25_00008,2021-06-07,10.0
series_25_00008,2021-06-14,5.0
series_25_00008,2021-06-21,6.0
series_25_00008,2021-06-28,4.0
series_25_00008,2021-07-05,4.0
series_25_00008,2021-07-12,3.0
series_25_00008,2021-07-19,3.0
series_25_00008,2021-07-26,2.0
series_25_00008,2021-08-02,0.0
series_25_00008,2021-08-09,0.0
series_25_00008,2021-08-16,1.0
series_25_00008,2021-08-23,2.0
series_25_00008,2021-08-30,1.0
series_25_00008,2021-09-06,1.0
series_25_00008,2021-09-13,3.0
series_25_00008,2021-09-20,1.0
series_25_00008,2021-09-27,1.0
series_25_00008,2021-10-04,0.0
series_25_00008,2021-10-11,0.0
series_25_00008,2021-10-18,0.0
series_25_00008,2021-10-25,1.0
series_25_00008,2021-11-01,2.0
series_25_00008,2021-11-08,0.0
series_25_00008,2021-11-15,1.0
series_25_00008,2021-11-22,2.0
series_25_00008,2021-11-29,2.0
series_25_00008,2021-12-06,2.0
series_25_00008,2021-12-13,4.0
series_25_00008,2021-12-20,0.0
series_25_00008,2021-12-27,1.0
series_25_00008,2022-01-03,0.0
series_25_00008,2022-01-10,1.0
series_25_00008,2022-01-17,0.0
series_25_00008,2022-01-24,1.0
series_25_00008,2022-01-31,1.0
series_25_00008,2022-02-07,2.0
series_25_00008,2022-02-14,2.0
series_25_00008,2022-02-21,1.0
series_25_00008,2022-02-28,2.0
series_25_00008,2022-03-07,1.0
series_25_00008,2022-03-14,0.0
series_25_00008,2022-03-21,3.0
series_25_00008,2022-03-28,5.0
series_25_00008,2022-04-04,0.0
series_25_00008,2022-04-11,10.0
series_25_00008,2022-04-18,13.0
series_25_00008,2022-04-25,11.0
series_25_00008,2022-05-02,11.0
series_25_00008,2022-05-09,11.0
series_25_00008,2022-05-16,12.0
series_25_00008,2022-05-23,9.0
series_25_00008,2022-05-30,13.0
series_25_00008,2022-06-06,9.0
series_25_00008,2022-06-13,8.0
series_25_00008,2022-06-20,7.0
series_25_00008,2022-06-27,6.0
series_25_00008,2022-07-04,4.0
series_25_00008,2022-07-11,4.0
series_25_00008,2022-07-18,5.0
series_25_00008,2022-07-25,6.0
series_25_00008,2022-08-01,3.0
series_25_00008,2022-08-08,3.0
series_25_00008,2022-08-15,2.0
series_25_00008,2022-08-22,2.0
series_25_00008,2022-08-29,2.0
series_25_00008,2022-09-05,4.0
series_25_00008,2022-09-12,2.0
series_25_00008,2022-09-19,5.0
series_25_00008,2022-09-26,3.0
series_25_00008,2022-10-03,2.0
series_25_00008,2022-10-10,3.0
series_25_00008,2022-10-17,2.0
series_25_00008,2022-10-24,3.0
series_25_00008,2022-10-31,2.0
series_25_00008,2022-11-07,3.0
series_25_00008,2022-11-14,3.0
series_25_00008,2022-11-21,5.0
series_25_00008,2022-11-28,2.0
series_25_00008,2022-12-05,3.0
series_25_00008,2022-12-12,3.0
series_25_00008,2022-12-19,3.0
series_25_00008,2022-12-26,2.0
series_25_00008,2023-01-02,5.0
series_25_00008,2023-01-09,4.0
series_25_00008,2023-01-16,3.0
series_25_00008,2023-01-23,3.0
series_25_00008,2023-01-30,5.0
series_25_00008,2023-02-06,3.0
series_25_00008,2023-02-13,3.0
series_25_00008,2023-02-20,2.0
series_25_00008,2023-02-27,2.0
series_25_00008,2023-03-06,5.0
series_25_00008,2023-03-13,2.0
series_25_00008,2023-03-20,5.0
series_25_00008,2023-03-27,7.0
series_25_00008,2023-04-03,9.0
series_25_00008,2023-04-10,12.0
series_25_00008,2023-04-17,16.0
series_25_00008,2023-04-24,12.0
series_25_00008,2023-05-01,13.0
series_25_00008,2023-05-08,13.0
series_25_00008,2023-05-15,14.0
series_25_00008,2023-05-22,12.0
series_25_00008,2023-05-29,15.0
series_25_00008,2023-06-05,12.0
series_25_00008,2023-06-12,10.0
series_25_00008,2023-06-19,9.0
series_25_00008,2023-06-26,9.0
series_25_00008,2023-07-03,8.0
series_25_00008,2023-07-10,8.0
series_25_00008,2023-07-17,6.0
series_25_00008,2023-07-24,5.0
series_25_00008,2023-07-31,4.0
series_25_00008,2023-08-07,3.0
series_25_00008,2023-08-14,3.0
series_25_00008,2023-08-21,4.0
series_25_00008,2023-08-28,4.0
series_25_00008,2023-09-04,3.0
series_25_00008,2023-09-11,4.0
series_25_00008,2023-09-18,3.0
series_25_00008,2023-09-25,6.0
series_25_00008,2023-10-02,4.0
series_25_00008,2023-10-09,6.0
series_25_00008,2023-10-16,5.0
series_25_00008,2023-10-23,5.0
series_25_00008,2023-10-30,5.0
series_25_00008,2023-11-06,4.0
series_25_00008,2023-11-13,6.0
series_25_00008,2023-11-20,5.0
series_25_00008,2023-11-27,9.0
series_25_00008,2023-12-04,5.0
series_25_00008,2023-12-11,7.0
series_25_00008,2023-12-18,4.0
series_25_00008,2023-12-25,5.0
series_32_00004,2021-01-04,0.0
series_32_00004,2021-01-11,1.0
series_32_00004,2021-01-18,0.0
series_32_00004,2021-01-25,0.0
series_32_00004,2021-02-01,0.0
series_32_00004,2021-02-08,0.0
series_32_00004,2021-02-15,0.0
series_32_00004,2021-02-22,0.0
series_32_00004,2021-03-01,0.0
series_32_00004,2021-03-08,0.0
series_32_00004,2021-03-15,3.0
series_32_00004,2021-03-22,0.0
series_32_00004,2021-03-29,0.0
series_32_00004,2021-04-05,0.0
series_32_00004,2021-04-12,2.0
series_32_00004,2021-04-19,0.0
series_32_00004,2021-04-26,1.0
series_32_00004,2021-05-03,2.0
series_32_00004,2021-05-10,0.0
series_32_00004,2021-05-17,1.0
series_32_00004,2021-05-24,0.0
series_32_00004,2021-05-31,1.0
series_32_00004,2021-06-07,1.0
series_32_00004,2021-06-14,2.0
series_32_00004,2021-06-21,1.0
series_32_00004,2021-06-28,1.0
series_32_00004,2021-07-05,4.0
series_32_00004,2021-07-12,2.0
series_32_00004,2021-07-19,3.0
series_32_00004,2021-07-26,8.0
series_32_00004,2021-08-02,6.0
series_32_00004,2021-08-09,6.0
series_32_00004,2021-08-16,9.0
series_32_00004,2021-08-23,11.0
series_32_00004,2021-08-30,14.0
series_32_00004,2021-09-06,6.0
series_32_00004,2021-09-13,4.0
series_32_00004,2021-09-20,5.0
series_32_00004,2021-09-27,4.0
series_32_00004,2021-10-04,0.0
series_32_00004,2021-10-11,5.0
series_32_00004,2021-10-18,6.0
series_32_00004,2021-10-25,5.0
series_32_00004,2021-11-01,3.0
series_32_00004,2021-11-08,2.0
series_32_00004,2021-11-15,3.0
series_32_00004,2021-11-22,5.0
series_32_00004,2021-11-29,2.0
series_32_00004,2021-12-06,0.0
series_32_00004,2021-12-13,3.0
series_32_00004,2021-12-20,2.0
series_32_00004,2021-12-27,1.0
series_32_00004,2022-01-03,2.0
series_32_00004,2022-01-10,2.0
series_32_00004,2022-01-17,2.0
series_32_00004,2022-01-24,1.0
series_32_00004,2022-01-31,1.0
series_32_00004,2022-02-07,2.0
series_32_00004,2022-02-14,2.0
series_32_00004,2022-02-21,1.0
series_32_00004,2022-02-28,2.0
series_32_00004,2022-03-07,2.0
series_32_00004,2022-03-14,3.0
series_32_00004,2022-03-21,2.0
series_32_00004,2022-03-28,2.0
series_32_00004,2022-04-04,2.0
series_32_00004,2022-04-11,2.0
series_32_00004,2022-04-18,2.0
series_32_00004,2022-04-25,3.0
series_32_00004,2022-05-02,3.0
series_32_00004,2022-05-09,2.0
series_32_00004,2022-05-16,3.0
series_32_00004,2022-05-23,3.0
series_32_00004,2022-05-30,3.0
series_32_00004,2022-06-06,0.0
series_32_00004,2022-06-13,5.0
series_32_00004,2022-06-20,4.0
series_32_00004,2022-06-27,4.0
series_32_00004,2022-07-04,5.0
series_32_00004,2022-07-11,5.0
series_32_00004,2022-07-18,5.0
series_32_00004,2022-07-25,8.0
series_32_00004,2022-08-01,12.0
series_32_00004,2022-08-08,9.0
series_32_00004,2022-08-15,12.0
series_32_00004,2022-08-22,15.0
series_32_00004,2022-08-29,12.0
series_32_00004,2022-09-05,8.0
series_32_00004,2022-09-12,12.0
series_32_00004,2022-09-19,7.0
series_32_00004,2022-09-26,6.0
series_32_00004,2022-10-03,6.0
series_32_00004,2022-10-10,12.0
series_32_00004,2022-10-17,7.0
series_32_00004,2022-10-24,5.0
series_32_00004,2022-10-31,6.0
series_32_00004,2022-11-07,5.0
series_32_00004,2022-11-14,5.0
series_32_00004,2022-11-21,6.0
series_32_00004,2022-11-28,5.0
series_32_00004,2022-12-05,5.0
series_32_00004,2022-12-12,9.0
series_32_00004,2022-12-19,5.0
series_32_00004,2022-12-26,5.0
series_32_00004,2023-01-02,3.0
series_32_00004,2023-01-09,4.0
series_32_00004,2023-01-16,4.0
series_32_00004,2023-01-23,7.0
series_32_00004,2023-01-30,3.0
series_32_00004,2023-02-06,5.0
series_32_00004,2023-02-13,6.0
series_32_00004,2023-02-20,6.0
series_32_00004,2023-02-27,5.0
series_32_00004,2023-03-06,4.0
series_32_00004,2023-03-13,5.0
series_32_00004,2023-03-20,4.0
series_32_00004,2023-03-27,4.0
series_32_00004,2023-04-03,6.0
series_32_00004,2023-04-10,5.0
series_32_00004,2023-04-17,7.0
series_32_00004,2023-04-24,5.0
series_32_00004,2023-05-01,7.0
series_32_00004,2023-05-08,7.0
series_32_00004,2023-05-15,6.0
series_32_00004,2023-05-22,5.0
series_32_00004,2023-05-29,7.0
series_32_00004,2023-06-05,7.0
series_32_00004,2023-06-12,6.0
series_32_00004,2023-06-19,7.0
series_32_00004,2023-06-26,6.0
series_32_00004,2023-07-03,8.0
series_32_00004,2023-07-10,8.0
series_32_00004,2023-07-17,11.0
series_32_00004,2023-07-24,10.0
series_32_00004,2023-07-31,11.0
series_32_00004,2023-08-07,12.0
series_32_00004,2023-08-14,13.0
series_32_00004,2023-08-21,16.0
series_32_00004,2023-08-28,14.0
series_32_00004,2023-09-04,0.0
series_32_00004,2023-09-11,11.0
series_32_00004,2023-09-18,9.0
series_32_00004,2023-09-25,10.0
series_32_00004,2023-10-02,9.0
series_32_00004,2023-10-09,10.0
series_32_00004,2023-10-16,9.0
series_32_00004,2023-10-23,0.0
series_32_00004,2023-10-30,11.0
series_32_00004,2023-11-06,7.0
series_32_00004,2023-11-13,8.0
series_32_00004,2023-11-20,9.0
series_32_00004,2023-11-27,11.0
series_32_00004,2023-12-04,7.0
series_32_00004,2023-12-11,7.0
series_32_00004,2023-12-18,6.0
series_32_00004,2023-12-25,7.0
series_32_00005,2021-01-04,0.0
series_32_00005,2021-01-11,0.0
series_32_00005,2021-01-18,0.0
series_32_00005,2021-01-25,0.0
