parent_item,child_item,quantity_per
ITEM00062,ITEM02242,2
ITEM00064,ITEM02242,2
ITEM00072,ITEM02243,2
ITEM00060,ITEM02244,6
ITEM00061,ITEM02244,1
ITEM00062,ITEM02244,1
ITEM00063,ITEM02244,1
ITEM00064,ITEM02244,1
ITEM00061,ITEM02245,1
ITEM00062,ITEM02245,1
ITEM00064,ITEM02245,1
ITEM00063,ITEM02246,1
ITEM00061,ITEM02247,1
ITEM00062,ITEM02247,1
ITEM00064,ITEM02247,1
ITEM00061,ITEM02248,1
ITEM00062,ITEM02248,1
ITEM00064,ITEM02248,1
ITEM00064,ITEM02249,3
ITEM00061,ITEM02249,3
ITEM00062,ITEM02249,3
ITEM00063,ITEM02249,1
ITEM00063,ITEM02250,1
ITEM00060,ITEM02251,4
ITEM00061,ITEM02251,1
ITEM00062,ITEM02251,1
ITEM00063,ITEM02251,2
ITEM00064,ITEM02251,1
ITEM00060,ITEM02252,1
ITEM00061,ITEM02252,1
ITEM00062,ITEM02252,1
ITEM00063,ITEM02252,2
ITEM00064,ITEM02252,2
ITEM00061,ITEM02253,2
ITEM00062,ITEM02253,2
ITEM00064,ITEM02253,2
ITEM00061,ITEM02254,2
ITEM00062,ITEM02254,2
ITEM00064,ITEM02254,2
ITEM00063,ITEM02255,2
ITEM00063,ITEM02256,2
ITEM00060,ITEM02257,5
ITEM00061,ITEM02257,5
ITEM00062,ITEM02257,5
ITEM00063,ITEM02257,4
ITEM00064,ITEM02257,5
ITEM00114,ITEM02258,22
ITEM00069,ITEM02258,2
ITEM00070,ITEM02258,2
ITEM00114,ITEM02259,363
ITEM00114,ITEM02260,418
ITEM00114,ITEM02261,11
ITEM00114,ITEM02262,22
ITEM00114,ITEM02263,22
ITEM00114,ITEM02264,16.5
ITEM00114,ITEM02265,22
ITEM00114,ITEM02266,44
ITEM00114,ITEM02267,22
ITEM00114,ITEM02268,22
ITEM00114,ITEM02269,67.1
ITEM00114,ITEM02270,11
ITEM00114,ITEM02271,110
ITEM00085,ITEM02272,1
ITEM00086,ITEM02272,1
ITEM00087,ITEM02272,1
ITEM00088,ITEM02272,1
ITEM00273,ITEM02273,1
ITEM00057,ITEM02274,99
ITEM00068,ITEM02274,94.6
ITEM00057,ITEM02275,22
ITEM00008,ITEM02276,1
ITEM00009,ITEM02276,1
ITEM00010,ITEM02276,1
ITEM00008,ITEM02277,1
ITEM00009,ITEM02277,1
ITEM00010,ITEM02277,1
ITEM00008,ITEM02278,1
ITEM00010,ITEM02279,1
ITEM00009,ITEM02280,1
ITEM00008,ITEM02281,1
ITEM00010,ITEM02281,1
ITEM00009,ITEM02282,1
ITEM00387,ITEM02283,1
ITEM00065,ITEM02284,1
ITEM00018,ITEM02285,2
ITEM00011,ITEM02285,2
ITEM00008,ITEM02285,2
ITEM00009,ITEM02285,2
ITEM00010,ITEM02285,2
ITEM00010,ITEM02286,2
ITEM00017,ITEM02287,6
ITEM00092,ITEM02288,1
ITEM00093,ITEM02288,1
ITEM00094,ITEM02288,1
ITEM00095,ITEM02288,1
ITEM00185,ITEM02288,1
ITEM00017,ITEM02289,1
ITEM00068,ITEM02290,44
ITEM00058,ITEM02290,38.5
ITEM00002,ITEM02291,20
ITEM00146,ITEM02291,100
ITEM00146,ITEM02292,30
ITEM00362,ITEM02293,2
ITEM00032,ITEM02294,7
ITEM00032,ITEM02295,8
ITEM00114,ITEM02296,55
ITEM00114,ITEM02297,55
ITEM00114,ITEM02298,110
ITEM00114,ITEM02299,55
ITEM00114,ITEM02300,44
ITEM00114,ITEM02301,121
ITEM00114,ITEM02302,55
ITEM00114,ITEM02303,4.4
ITEM00012,ITEM02304,34
ITEM00114,ITEM02305,11
ITEM00114,ITEM02306,5.5
ITEM00114,ITEM02307,11
ITEM00114,ITEM02308,22
ITEM00032,ITEM02308,4
ITEM00114,ITEM02309,4.4
ITEM00114,ITEM02310,242
ITEM00114,ITEM02311,412.5
ITEM00114,ITEM02312,429
ITEM00114,ITEM02313,372.9
ITEM00114,ITEM02314,110
ITEM00042,ITEM02314,2
ITEM00114,ITEM02315,35.2
ITEM00114,ITEM02316,49.5
ITEM00274,ITEM02317,14
ITEM00392,ITEM02318,1
ITEM00392,ITEM02319,1
ITEM00392,ITEM02320,1
ITEM00392,ITEM02321,1
ITEM00084,ITEM02322,10
ITEM00057,ITEM02323,96.8
ITEM00057,ITEM02324,99
ITEM00068,ITEM02324,77
ITEM00042,ITEM02325,2
ITEM00043,ITEM02325,2
ITEM00044,ITEM02325,2
ITEM00032,ITEM02326,6
ITEM00033,ITEM02326,2
ITEM00034,ITEM02327,4
ITEM00362,ITEM02328,4
ITEM00057,ITEM02329,110
ITEM00068,ITEM02330,825
ITEM00057,ITEM02330,220
ITEM00057,ITEM02331,110
ITEM00057,ITEM02332,330
ITEM00068,ITEM02332,1155
ITEM00057,ITEM02333,330
ITEM00068,ITEM02333,715
ITEM00057,ITEM02334,110
ITEM00057,ITEM02335,110
ITEM00057,ITEM02336,110
ITEM00068,ITEM02336,134.2
ITEM00057,ITEM02337,110
ITEM00068,ITEM02337,5.5
ITEM00393,ITEM02338,20
ITEM00393,ITEM02339,20
ITEM00049,ITEM02340,1
ITEM00186,ITEM02341,1
ITEM00017,ITEM02342,2
ITEM00018,ITEM02342,2
ITEM00018,ITEM02343,4
ITEM00017,ITEM02344,2
ITEM00018,ITEM02344,4
ITEM00041,ITEM02345,10
ITEM00045,ITEM02345,12
ITEM00195,ITEM02345,5
ITEM00068,ITEM02346,110
ITEM00058,ITEM02346,1087.9
ITEM00057,ITEM02347,9.9
ITEM00068,ITEM02347,63.8
ITEM00068,ITEM02348,2.2
ITEM00058,ITEM02348,7.7
ITEM00089,ITEM02349,1
ITEM00090,ITEM02349,4
ITEM00039,ITEM02349,2
ITEM00186,ITEM02349,1
ITEM00018,ITEM02350,1
ITEM00008,ITEM02350,1
ITEM00009,ITEM02350,1
ITEM00010,ITEM02350,1
ITEM00011,ITEM02350,1
ITEM00089,ITEM02351,1
ITEM00090,ITEM02351,4
ITEM00186,ITEM02352,1
ITEM00018,ITEM02353,1
ITEM00008,ITEM02353,1
ITEM00009,ITEM02353,1
ITEM00010,ITEM02353,1
ITEM00011,ITEM02353,1
ITEM00039,ITEM02354,2
ITEM00105,ITEM02355,2
ITEM00354,ITEM02356,2
ITEM00105,ITEM02357,2
ITEM00105,ITEM02358,4
ITEM00354,ITEM02358,2
ITEM00018,ITEM02359,1
ITEM00008,ITEM02359,1
ITEM00009,ITEM02359,1
ITEM00010,ITEM02359,1
ITEM00011,ITEM02359,1
ITEM00059,ITEM02360,1
ITEM00066,ITEM02360,4
ITEM00118,ITEM02361,50
ITEM00118,ITEM02362,50
ITEM00118,ITEM02363,50
ITEM00115,ITEM02364,1
ITEM00115,ITEM02365,1
ITEM00115,ITEM02366,1
ITEM00115,ITEM02367,1
ITEM00363,ITEM02368,2
ITEM00364,ITEM02368,2
ITEM00002,ITEM02369,1
ITEM00057,ITEM02370,110
ITEM00068,ITEM02370,41.8
ITEM00115,ITEM02371,1
ITEM00057,ITEM02372,4.4
ITEM00053,ITEM02373,4.4
ITEM00053,ITEM02374,23.1
ITEM00053,ITEM02375,2.2
ITEM00053,ITEM02376,1.1
ITEM00053,ITEM02377,1.1
ITEM00238,ITEM02378,2
ITEM00108,ITEM02378,1
ITEM00109,ITEM02378,1
ITEM00110,ITEM02378,1
ITEM00111,ITEM02378,1
ITEM00112,ITEM02378,1
ITEM00113,ITEM02378,1
ITEM00394,ITEM02379,2
ITEM00395,ITEM02380,2
ITEM00084,ITEM02380,2
ITEM00039,ITEM02381,1
ITEM00057,ITEM02382,18.7
ITEM00057,ITEM02383,5.5
ITEM00119,ITEM02384,8
ITEM00120,ITEM02384,4
ITEM00103,ITEM02384,3
ITEM00068,ITEM02385,3
ITEM00295,ITEM02385,2
ITEM00146,ITEM02386,10
ITEM00146,ITEM02387,2
ITEM00057,ITEM02388,45.1
ITEM00068,ITEM02388,308
ITEM00058,ITEM02388,90.2
ITEM00292,ITEM02389,14.566667
ITEM00292,ITEM02390,16.757143
ITEM00118,ITEM02391,300
ITEM00232,ITEM02391,10
ITEM00118,ITEM02392,300
ITEM00118,ITEM02393,300
ITEM00118,ITEM02394,300
ITEM00160,ITEM02395,1
ITEM00161,ITEM02395,1
ITEM00099,ITEM02396,1
ITEM00018,ITEM02396,1
ITEM00155,ITEM02396,2
ITEM00174,ITEM02396,1
ITEM00162,ITEM02396,1
ITEM00163,ITEM02396,1
ITEM00164,ITEM02396,1
ITEM00167,ITEM02396,2
ITEM00168,ITEM02396,2
ITEM00169,ITEM02396,1
ITEM00069,ITEM02397,1
ITEM00070,ITEM02397,1
ITEM00099,ITEM02398,2
ITEM00099,ITEM02399,1
ITEM00069,ITEM02399,2
ITEM00158,ITEM02399,2
ITEM00070,ITEM02399,2
ITEM00167,ITEM02399,2
ITEM00168,ITEM02399,2
ITEM00155,ITEM02400,2
ITEM00167,ITEM02400,2
ITEM00168,ITEM02400,2
ITEM00158,ITEM02400,1
ITEM00069,ITEM02401,1
ITEM00070,ITEM02401,1
ITEM00069,ITEM02402,1
ITEM00070,ITEM02402,1
ITEM00099,ITEM02403,1
ITEM00155,ITEM02403,1
ITEM00069,ITEM02403,2
ITEM00070,ITEM02403,2
ITEM00099,ITEM02404,1
ITEM00069,ITEM02404,1
ITEM00156,ITEM02404,1
ITEM00070,ITEM02404,1
ITEM00069,ITEM02405,1
ITEM00070,ITEM02405,1
ITEM00099,ITEM02406,1
ITEM00018,ITEM02406,1
ITEM00155,ITEM02406,2
ITEM00163,ITEM02406,1
ITEM00164,ITEM02406,1
ITEM00167,ITEM02406,3
ITEM00168,ITEM02406,3
ITEM00169,ITEM02406,1
ITEM00174,ITEM02406,1
ITEM00158,ITEM02407,1
ITEM00099,ITEM02408,1
ITEM00099,ITEM02409,1
ITEM00069,ITEM02409,3
ITEM00070,ITEM02409,3
ITEM00167,ITEM02409,2
ITEM00168,ITEM02409,2
ITEM00155,ITEM02410,1
ITEM00069,ITEM02411,1
ITEM00157,ITEM02411,1
ITEM00070,ITEM02411,1
ITEM00159,ITEM02412,1
ITEM00163,ITEM02412,1
ITEM00164,ITEM02412,1
ITEM00169,ITEM02412,1
ITEM00174,ITEM02412,1
ITEM00018,ITEM02412,1
ITEM00156,ITEM02412,1
ITEM00396,ITEM02412,1
ITEM00156,ITEM02413,1
ITEM00159,ITEM02413,1
ITEM00069,ITEM02414,1
ITEM00070,ITEM02414,1
ITEM00018,ITEM02415,1
ITEM00169,ITEM02415,1
ITEM00174,ITEM02415,1
ITEM00160,ITEM02415,1
ITEM00161,ITEM02415,1
ITEM00163,ITEM02415,1
ITEM00164,ITEM02415,1
ITEM00156,ITEM02416,1
ITEM00396,ITEM02416,1
ITEM00159,ITEM02416,1
ITEM00099,ITEM02417,2
ITEM00167,ITEM02417,4
ITEM00168,ITEM02417,4
ITEM00099,ITEM02418,1
ITEM00167,ITEM02418,2
ITEM00168,ITEM02418,2
ITEM00069,ITEM02419,1
ITEM00070,ITEM02419,1
ITEM00069,ITEM02420,1
ITEM00070,ITEM02420,1
ITEM00159,ITEM02421,1
ITEM00158,ITEM02422,1
ITEM00069,ITEM02423,1
ITEM00070,ITEM02423,1
ITEM00069,ITEM02424,1
ITEM00070,ITEM02424,1
ITEM00069,ITEM02425,1
ITEM00069,ITEM02426,1
ITEM00070,ITEM02426,1
ITEM00069,ITEM02427,1
ITEM00070,ITEM02427,1
ITEM00069,ITEM02428,1
ITEM00070,ITEM02428,1
ITEM00167,ITEM02429,1
ITEM00168,ITEM02429,1
ITEM00397,ITEM02430,1
ITEM00099,ITEM02431,1
ITEM00167,ITEM02431,2
ITEM00168,ITEM02431,2
ITEM00069,ITEM02432,1
ITEM00070,ITEM02432,1
ITEM00099,ITEM02433,1
ITEM00167,ITEM02434,1
ITEM00168,ITEM02434,1
ITEM00167,ITEM02435,1
ITEM00168,ITEM02435,1
ITEM00162,ITEM02436,1
ITEM00069,ITEM02437,1
ITEM00070,ITEM02437,1
ITEM00161,ITEM02438,1
ITEM00069,ITEM02439,1
ITEM00156,ITEM02439,1
ITEM00157,ITEM02439,1
ITEM00070,ITEM02439,1
ITEM00159,ITEM02440,1
ITEM00398,ITEM02441,1
ITEM00160,ITEM02442,1
ITEM00161,ITEM02442,1
ITEM00158,ITEM02443,1
ITEM00396,ITEM02444,1
ITEM00057,ITEM02445,315.7
ITEM00068,ITEM02445,350.9
ITEM00057,ITEM02446,1.1
ITEM00032,ITEM02447,2
ITEM00071,ITEM02448,1
ITEM00038,ITEM02449,2
ITEM00038,ITEM02450,2
ITEM00038,ITEM02451,2
ITEM00038,ITEM02452,2
ITEM00038,ITEM02453,2
ITEM00038,ITEM02454,2
ITEM00038,ITEM02455,2
ITEM00397,ITEM02456,1
ITEM00396,ITEM02456,1
ITEM00046,ITEM02457,2
ITEM00065,ITEM02458,1
ITEM00249,ITEM02459,1
ITEM00250,ITEM02459,1
ITEM00192,ITEM02459,1
ITEM00366,ITEM02459,1
ITEM00063,ITEM02460,4
ITEM00019,ITEM02461,1
ITEM00399,ITEM02461,1
ITEM00187,ITEM02462,1
ITEM00193,ITEM02462,1
ITEM00357,ITEM02463,1
ITEM00400,ITEM02464,1
ITEM00057,ITEM02465,68.2
ITEM00068,ITEM02465,71.5
ITEM00038,ITEM02466,1
ITEM00057,ITEM02467,22
ITEM00117,ITEM02468,100
ITEM00118,ITEM02468,50
ITEM00117,ITEM02469,100
ITEM00118,ITEM02469,50
ITEM00117,ITEM02470,100
ITEM00118,ITEM02470,50
ITEM00117,ITEM02471,100
ITEM00118,ITEM02471,50
ITEM00117,ITEM02472,100
ITEM00118,ITEM02472,50
ITEM00117,ITEM02473,100
ITEM00118,ITEM02473,50
ITEM00106,ITEM02473,50
ITEM00107,ITEM02473,50
ITEM00117,ITEM02474,100
ITEM00118,ITEM02474,50
ITEM00238,ITEM02474,20
ITEM00106,ITEM02474,50
ITEM00107,ITEM02474,50
ITEM00200,ITEM02475,40
ITEM00117,ITEM02475,100
ITEM00201,ITEM02475,10
ITEM00118,ITEM02475,50
ITEM00213,ITEM02475,10
ITEM00204,ITEM02475,10
ITEM00205,ITEM02475,10
ITEM00206,ITEM02475,10
ITEM00207,ITEM02475,10
ITEM00219,ITEM02475,10
ITEM00208,ITEM02475,10
ITEM00209,ITEM02475,10
ITEM00210,ITEM02475,10
ITEM00211,ITEM02475,10
ITEM00212,ITEM02475,10
ITEM00221,ITEM02475,10
ITEM00214,ITEM02475,10
ITEM00215,ITEM02475,10
ITEM00216,ITEM02475,10
ITEM00217,ITEM02475,10
ITEM00218,ITEM02475,10
ITEM00238,ITEM02475,20
ITEM00106,ITEM02475,50
ITEM00107,ITEM02475,50
ITEM00117,ITEM02476,100
ITEM00118,ITEM02476,50
ITEM00238,ITEM02476,20
ITEM00106,ITEM02476,50
ITEM00107,ITEM02476,50
ITEM00117,ITEM02477,100
ITEM00118,ITEM02477,50
ITEM00106,ITEM02477,50
ITEM00107,ITEM02477,50
ITEM00117,ITEM02478,100
ITEM00118,ITEM02478,50
ITEM00106,ITEM02478,50
ITEM00107,ITEM02478,50
ITEM00117,ITEM02479,100
ITEM00118,ITEM02479,50
ITEM00106,ITEM02479,50
ITEM00107,ITEM02479,50
ITEM00117,ITEM02480,100
ITEM00118,ITEM02480,50
ITEM00106,ITEM02480,50
ITEM00107,ITEM02480,50
ITEM00200,ITEM02481,40
ITEM00117,ITEM02481,100
ITEM00201,ITEM02481,10
ITEM00118,ITEM02481,50
ITEM00106,ITEM02481,50
ITEM00107,ITEM02481,50
ITEM00213,ITEM02481,10
ITEM00204,ITEM02481,10
ITEM00205,ITEM02481,10
ITEM00206,ITEM02481,10
ITEM00207,ITEM02481,10
ITEM00219,ITEM02481,10
ITEM00208,ITEM02481,10
ITEM00209,ITEM02481,10
ITEM00210,ITEM02481,10
ITEM00211,ITEM02481,10
ITEM00212,ITEM02481,10
ITEM00221,ITEM02481,10
ITEM00214,ITEM02481,10
ITEM00215,ITEM02481,10
ITEM00216,ITEM02481,10
ITEM00217,ITEM02481,10
ITEM00218,ITEM02481,10
ITEM00117,ITEM02482,100
ITEM00118,ITEM02482,50
ITEM00106,ITEM02482,50
ITEM00107,ITEM02482,50
ITEM00117,ITEM02483,100
ITEM00118,ITEM02483,50
ITEM00106,ITEM02483,50
ITEM00107,ITEM02483,50
ITEM00032,ITEM02484,2
ITEM00012,ITEM02485,1
ITEM00033,ITEM02486,1
ITEM00033,ITEM02487,1
ITEM00033,ITEM02488,2
ITEM00034,ITEM02489,1
ITEM00034,ITEM02490,1
ITEM00034,ITEM02491,1
ITEM00034,ITEM02492,1
ITEM00401,ITEM02493,1
ITEM00401,ITEM02494,1
ITEM00034,ITEM02495,1
ITEM00033,ITEM02496,1
ITEM00401,ITEM02497,1
ITEM00401,ITEM02498,1
ITEM00401,ITEM02499,2
ITEM00401,ITEM02500,1
ITEM00401,ITEM02501,2
ITEM00401,ITEM02502,1
ITEM00401,ITEM02503,1
ITEM00401,ITEM02504,1
ITEM00401,ITEM02505,100
ITEM00115,ITEM02506,1
ITEM00074,ITEM02507,8
ITEM00356,ITEM02508,6
ITEM00115,ITEM02509,1
ITEM00058,ITEM02510,657.25
ITEM00038,ITEM02511,2
ITEM00058,ITEM02512,905.3
ITEM00058,ITEM02513,440
ITEM00254,ITEM02514,34.63
ITEM00275,ITEM02514,10.285285
ITEM00255,ITEM02514,34.483011
ITEM00276,ITEM02514,12.178697
ITEM00277,ITEM02514,12.178697
ITEM00256,ITEM02514,11.865854
ITEM00282,ITEM02514,11.12
ITEM00283,ITEM02514,2.44
ITEM00284,ITEM02514,2.5
ITEM00285,ITEM02514,1.26
ITEM00286,ITEM02514,12.178697
ITEM00279,ITEM02514,12.178697
ITEM00280,ITEM02514,12.178697
ITEM00281,ITEM02514,12.178697
ITEM00264,ITEM02514,12.934762
ITEM00290,ITEM02514,156.4
ITEM00292,ITEM02514,8.082857
ITEM00265,ITEM02514,5.544095
ITEM00266,ITEM02514,2.86
ITEM00260,ITEM02514,2.86
ITEM00297,ITEM02514,5.311905
ITEM00298,ITEM02514,3.712857
ITEM00293,ITEM02514,3.669048
ITEM00262,ITEM02514,1.347143
ITEM00263,ITEM02514,7.774757
ITEM00294,ITEM02514,3.132381
ITEM00269,ITEM02514,6.877
ITEM00270,ITEM02514,34.483011
ITEM00271,ITEM02514,34.483011
ITEM00272,ITEM02514,34.483011
ITEM00261,ITEM02514,34.483011
ITEM00296,ITEM02514,5.311905
ITEM00259,ITEM02514,4.052381
ITEM00303,ITEM02514,2.4794
ITEM00304,ITEM02514,3.43
ITEM00267,ITEM02514,5.42
ITEM00268,ITEM02514,6.072
ITEM00023,ITEM02514,8.707143
ITEM00014,ITEM02514,0.46
ITEM00313,ITEM02514,0.43
ITEM00309,ITEM02514,2.53
ITEM00310,ITEM02514,9.6485
ITEM00301,ITEM02514,9.6485
ITEM00302,ITEM02514,2.3
ITEM00258,ITEM02514,5.382
ITEM00005,ITEM02514,163.79
ITEM00050,ITEM02514,52.352381
ITEM00047,ITEM02514,39.79
ITEM00311,ITEM02514,0.470952
ITEM00312,ITEM02514,0.470952
ITEM00326,ITEM02514,3.43
ITEM00320,ITEM02514,64.4
ITEM00321,ITEM02514,0.821429
ITEM00322,ITEM02514,0.821429
ITEM00316,ITEM02514,17.25
ITEM00317,ITEM02514,17.25
ITEM00257,ITEM02514,11.865854
ITEM00330,ITEM02514,10.285285
ITEM00331,ITEM02514,10.285285
ITEM00332,ITEM02514,1.7825
ITEM00324,ITEM02514,1.265
ITEM00325,ITEM02514,2.4794
ITEM00295,ITEM02515,336.46
ITEM00278,ITEM02516,2.551905
ITEM00329,ITEM02516,2.551905
ITEM00327,ITEM02516,3.241905
ITEM00328,ITEM02516,3.241905
ITEM00318,ITEM02516,6.072
ITEM00319,ITEM02516,1.25
ITEM00333,ITEM02516,40.44
ITEM00306,ITEM02516,14.5935
ITEM00307,ITEM02516,14.5935
ITEM00308,ITEM02516,8.1995
ITEM00299,ITEM02516,4.899
ITEM00300,ITEM02516,9.9245
ITEM00275,ITEM02517,23.056463
ITEM00330,ITEM02517,23.056463
ITEM00331,ITEM02517,23.056463
ITEM00332,ITEM02517,6.256
ITEM00323,ITEM02517,27.6
ITEM00325,ITEM02517,6.84825
ITEM00289,ITEM02517,65.1245
ITEM00291,ITEM02517,5.06
ITEM00292,ITEM02517,27.512381
ITEM00285,ITEM02517,4.29
ITEM00293,ITEM02517,11.609524
ITEM00295,ITEM02517,1155.72
ITEM00287,ITEM02517,14.095714
ITEM00288,ITEM02517,81.972
ITEM00310,ITEM02517,34.7415
ITEM00301,ITEM02517,34.7415
ITEM00302,ITEM02517,8.211
ITEM00303,ITEM02517,6.84825
ITEM00304,ITEM02517,9.17
ITEM00298,ITEM02517,10.700476
ITEM00050,ITEM02517,57.061905
ITEM00047,ITEM02517,208.523476
ITEM00014,ITEM02517,39.1
ITEM00314,ITEM02517,18.378095
ITEM00305,ITEM02517,18.378095
ITEM00309,ITEM02517,7.56
ITEM00326,ITEM02517,9.17
ITEM00315,ITEM02517,81.4315
ITEM00316,ITEM02517,26.45
ITEM00317,ITEM02517,26.45
ITEM00005,ITEM02517,665.09
ITEM00057,ITEM02518,2.2
ITEM00057,ITEM02519,6.6
ITEM00057,ITEM02520,3.3
ITEM00114,ITEM02521,13.2
ITEM00026,ITEM02522,40
ITEM00027,ITEM02522,40
ITEM00031,ITEM02522,16
ITEM00402,ITEM02523,1
ITEM00403,ITEM02524,1
ITEM00404,ITEM02525,1
ITEM00405,ITEM02526,1
ITEM00406,ITEM02527,1
ITEM00401,ITEM02528,1
ITEM00082,ITEM02529,1
ITEM00083,ITEM02530,1
ITEM00085,ITEM02531,1
ITEM00082,ITEM02532,1
ITEM00401,ITEM02533,1
ITEM00088,ITEM02534,1
ITEM00085,ITEM02535,1
ITEM00083,ITEM02536,1
ITEM00407,ITEM02537,1
ITEM00251,ITEM02538,1
ITEM00082,ITEM02539,1
ITEM00083,ITEM02540,1
ITEM00408,ITEM02541,21
ITEM00409,ITEM02542,21
ITEM00410,ITEM02543,21
ITEM00411,ITEM02544,21
ITEM00104,ITEM02545,21
ITEM00412,ITEM02546,21
ITEM00028,ITEM02547,2
ITEM00029,ITEM02547,2
ITEM00026,ITEM02547,2
ITEM00030,ITEM02547,2
ITEM00027,ITEM02547,2
ITEM00413,ITEM02548,21
ITEM00203,ITEM02549,1
ITEM00414,ITEM02549,4
ITEM00415,ITEM02549,1
ITEM00120,ITEM02550,2
ITEM00106,ITEM02550,21
ITEM00113,ITEM02550,21
ITEM00107,ITEM02550,21
ITEM00108,ITEM02550,21
ITEM00109,ITEM02550,21
ITEM00110,ITEM02550,21
ITEM00111,ITEM02550,21
ITEM00112,ITEM02550,21
ITEM00057,ITEM02551,2.2
ITEM00106,ITEM02552,10
ITEM00107,ITEM02552,10
ITEM00108,ITEM02552,10
ITEM00109,ITEM02552,10
ITEM00110,ITEM02552,10
ITEM00111,ITEM02552,10
ITEM00112,ITEM02552,10
ITEM00106,ITEM02553,10
ITEM00107,ITEM02553,10
ITEM00108,ITEM02553,10
ITEM00109,ITEM02553,10
ITEM00110,ITEM02553,10
ITEM00111,ITEM02553,10
ITEM00112,ITEM02553,10
ITEM00057,ITEM02554,15.4
ITEM00245,ITEM02555,6
ITEM00387,ITEM02556,1
ITEM00078,ITEM02557,40
ITEM00079,ITEM02557,16
ITEM00015,ITEM02557,4
ITEM00009,ITEM02557,8
ITEM00010,ITEM02557,8
ITEM00011,ITEM02557,8
ITEM00393,ITEM02557,4
ITEM00004,ITEM02557,68
ITEM00016,ITEM02557,4
ITEM00039,ITEM02557,4
ITEM00080,ITEM02557,2
ITEM00018,ITEM02557,8
ITEM00008,ITEM02557,8
ITEM00036,ITEM02558,2
ITEM00186,ITEM02559,2
ITEM00057,ITEM02560,11
ITEM00092,ITEM02561,2
ITEM00093,ITEM02561,1
ITEM00094,ITEM02561,1
ITEM00095,ITEM02561,2
ITEM00184,ITEM02561,1
ITEM00185,ITEM02561,1
ITEM00039,ITEM02562,1
ITEM00090,ITEM02563,4
ITEM00186,ITEM02563,1
ITEM00089,ITEM02564,1
ITEM00184,ITEM02564,1
ITEM00185,ITEM02564,1
ITEM00192,ITEM02564,1
ITEM00366,ITEM02564,1
ITEM00063,ITEM02564,2
ITEM00064,ITEM02564,3
ITEM00182,ITEM02564,2
ITEM00183,ITEM02564,2
ITEM00092,ITEM02564,2
ITEM00095,ITEM02564,2
ITEM00090,ITEM02564,4
ITEM00039,ITEM02564,3
ITEM00060,ITEM02564,3
ITEM00061,ITEM02564,3
ITEM00062,ITEM02564,3
ITEM00039,ITEM02565,24
ITEM00039,ITEM02566,100
ITEM00093,ITEM02566,2
ITEM00094,ITEM02566,2
ITEM00186,ITEM02566,2
ITEM00039,ITEM02567,2
ITEM00367,ITEM02567,2
ITEM00182,ITEM02567,2
ITEM00183,ITEM02567,2
ITEM00089,ITEM02568,1
ITEM00090,ITEM02568,4
ITEM00038,ITEM02569,5
ITEM00089,ITEM02570,0.5
ITEM00090,ITEM02570,2
ITEM00039,ITEM02570,40
ITEM00092,ITEM02570,2
ITEM00093,ITEM02570,2
ITEM00366,ITEM02570,1
ITEM00094,ITEM02570,2
ITEM00095,ITEM02570,2
ITEM00186,ITEM02570,2
ITEM00249,ITEM02570,1
ITEM00250,ITEM02570,1
ITEM00192,ITEM02570,1
ITEM00039,ITEM02571,26
ITEM00185,ITEM02571,2
ITEM00092,ITEM02571,2
ITEM00095,ITEM02571,2
ITEM00184,ITEM02571,2
ITEM00089,ITEM02572,2
ITEM00059,ITEM02572,1
ITEM00249,ITEM02572,1
ITEM00250,ITEM02572,1
ITEM00192,ITEM02572,1
ITEM00366,ITEM02572,1
ITEM00093,ITEM02572,1
ITEM00094,ITEM02572,1
ITEM00095,ITEM02572,1
ITEM00184,ITEM02572,1
ITEM00185,ITEM02572,1
ITEM00186,ITEM02572,2
ITEM00062,ITEM02572,3
ITEM00063,ITEM02572,2
ITEM00064,ITEM02572,3
ITEM00182,ITEM02572,1
ITEM00183,ITEM02572,1
ITEM00092,ITEM02572,1
ITEM00090,ITEM02572,8
ITEM00039,ITEM02572,26
ITEM00060,ITEM02572,3
ITEM00061,ITEM02572,3
ITEM00182,ITEM02573,1
ITEM00183,ITEM02573,1
ITEM00089,ITEM02574,1
ITEM00090,ITEM02574,4
ITEM00184,ITEM02575,1
ITEM00061,ITEM02575,6
ITEM00062,ITEM02575,6
ITEM00063,ITEM02575,4
ITEM00064,ITEM02575,3
ITEM00182,ITEM02575,1
ITEM00183,ITEM02575,1
ITEM00039,ITEM02575,10
ITEM00060,ITEM02575,6
ITEM00192,ITEM02576,1
ITEM00366,ITEM02576,1
ITEM00093,ITEM02576,1
ITEM00094,ITEM02576,1
ITEM00095,ITEM02576,1
ITEM00095,ITEM02576,1
ITEM00185,ITEM02576,1
ITEM00039,ITEM02576,4
ITEM00092,ITEM02576,1
ITEM00092,ITEM02576,1
ITEM00039,ITEM02577,5
ITEM00060,ITEM02577,3
ITEM00061,ITEM02577,3
ITEM00062,ITEM02577,3
ITEM00063,ITEM02577,2
ITEM00064,ITEM02577,3
ITEM00367,ITEM02577,2
ITEM00416,ITEM02578,1
ITEM00057,ITEM02579,11
ITEM00015,ITEM02580,2
ITEM00016,ITEM02580,2
ITEM00033,ITEM02580,2
ITEM00034,ITEM02580,2
ITEM00077,ITEM02581,1
ITEM00076,ITEM02582,2
ITEM00075,ITEM02582,2
ITEM00077,ITEM02582,2
ITEM00003,ITEM02583,3
ITEM00017,ITEM02584,2
ITEM00038,ITEM02584,2
